competitionId,goalsHomeTeam,placeId,awayTeamId,goalsAwayTeam,status,homeTeamId,date
381,0,NULL,764,0,FINISHED,762,1978-06-17T23:00:00Z
381,1,NULL,816,0,FINISHED,784,1978-06-17T23:00:00Z
381,3,NULL,821,2,FINISHED,816,1978-06-20T23:00:00Z
381,2,NULL,784,1,FINISHED,756,1978-06-20T23:00:00Z
381,6,NULL,452,0,FINISHED,762,1978-06-20T23:00:00Z
381,3,NULL,794,1,FINISHED,764,1978-06-20T23:00:00Z
381,2,NULL,784,1,FINISHED,764,1978-06-23T23:00:00Z
381,1,NULL,756,1,FINISHED,762,1978-06-24T23:00:00Z
373,0,NULL,805,1,FINISHED,762,1982-06-12T22:00:00Z
373,0,NULL,794,0,FINISHED,784,1982-06-13T22:00:00Z
373,2,NULL,823,1,FINISHED,764,1982-06-13T22:00:00Z
373,5,NULL,783,2,FINISHED,814,1982-06-14T22:00:00Z
373,0,NULL,830,1,FINISHED,827,1982-06-14T22:00:00Z
373,0,NULL,781,0,FINISHED,452,1982-06-14T22:00:00Z
373,1,NULL,789,1,FINISHED,760,1982-06-15T22:00:00Z
373,3,NULL,773,1,FINISHED,770,1982-06-15T22:00:00Z
373,1,NULL,778,2,FINISHED,821,1982-06-15T22:00:00Z
373,0,NULL,829,0,FINISHED,812,1982-06-16T22:00:00Z
373,1,NULL,831,1,FINISHED,822,1982-06-16T22:00:00Z
373,0,NULL,816,1,FINISHED,767,1982-06-16T22:00:00Z
373,1,NULL,832,1,FINISHED,784,1982-06-17T22:00:00Z
373,4,NULL,827,1,FINISHED,762,1982-06-17T22:00:00Z
373,4,NULL,814,1,FINISHED,764,1982-06-17T22:00:00Z
373,3,NULL,783,0,FINISHED,823,1982-06-18T22:00:00Z
373,0,NULL,781,0,FINISHED,794,1982-06-18T22:00:00Z
373,1,NULL,830,0,FINISHED,805,1982-06-18T22:00:00Z
373,2,NULL,822,0,FINISHED,770,1982-06-19T22:00:00Z
373,2,NULL,812,1,FINISHED,760,1982-06-19T22:00:00Z
373,4,NULL,767,1,FINISHED,821,1982-06-19T22:00:00Z
373,0,NULL,816,2,FINISHED,778,1982-06-20T22:00:00Z
373,4,NULL,831,1,FINISHED,773,1982-06-20T22:00:00Z
373,1,NULL,829,1,FINISHED,789,1982-06-20T22:00:00Z
373,5,NULL,832,1,FINISHED,794,1982-06-21T22:00:00Z
373,1,NULL,827,1,FINISHED,805,1982-06-21T22:00:00Z
373,2,NULL,814,2,FINISHED,823,1982-06-21T22:00:00Z
373,1,NULL,781,1,FINISHED,784,1982-06-22T22:00:00Z
373,2,NULL,830,0,FINISHED,762,1982-06-22T22:00:00Z
373,4,NULL,783,0,FINISHED,764,1982-06-22T22:00:00Z
373,0,NULL,812,1,FINISHED,789,1982-06-23T22:00:00Z
373,1,NULL,822,1,FINISHED,773,1982-06-23T22:00:00Z
373,3,NULL,767,2,FINISHED,778,1982-06-23T22:00:00Z
373,1,NULL,760,0,FINISHED,829,1982-06-24T22:00:00Z
373,1,NULL,816,0,FINISHED,821,1982-06-24T22:00:00Z
373,1,NULL,831,0,FINISHED,770,1982-06-24T22:00:00Z
373,0,NULL,773,1,FINISHED,816,1982-06-27T22:00:00Z
373,3,NULL,805,0,FINISHED,794,1982-06-27T22:00:00Z
373,2,NULL,762,1,FINISHED,784,1982-06-28T22:00:00Z
373,0,NULL,770,0,FINISHED,821,1982-06-28T22:00:00Z
373,0,NULL,823,1,FINISHED,805,1982-06-30T22:00:00Z
373,2,NULL,829,2,FINISHED,816,1982-06-30T22:00:00Z
373,1,NULL,764,3,FINISHED,762,1982-07-01T22:00:00Z
373,2,NULL,760,1,FINISHED,821,1982-07-01T22:00:00Z
373,4,NULL,829,1,FINISHED,773,1982-07-03T22:00:00Z
373,0,NULL,823,0,FINISHED,794,1982-07-03T22:00:00Z
373,0,NULL,770,0,FINISHED,760,1982-07-04T22:00:00Z
373,3,NULL,764,2,FINISHED,784,1982-07-04T22:00:00Z
373,3,NULL,773,3,FINISHED,759,1982-07-07T22:00:00Z
373,0,NULL,784,2,FINISHED,794,1982-07-07T22:00:00Z
373,3,NULL,773,2,FINISHED,794,1982-07-09T22:00:00Z
373,3,NULL,821,1,FINISHED,784,1982-07-10T22:00:00Z
372,1,NULL,784,1,FINISHED,817,1986-05-30T22:00:00Z
372,0,NULL,764,1,FINISHED,760,1986-05-31T22:00:00Z
372,0,NULL,773,1,FINISHED,828,1986-05-31T22:00:00Z
372,6,NULL,827,0,FINISHED,823,1986-06-01T22:00:00Z
372,3,NULL,772,1,FINISHED,762,1986-06-01T22:00:00Z
372,0,NULL,794,0,FINISHED,815,1986-06-01T22:00:00Z
372,1,NULL,829,1,FINISHED,778,1986-06-02T22:00:00Z
372,1,NULL,770,0,FINISHED,765,1986-06-02T22:00:00Z
372,1,NULL,769,2,FINISHED,805,1986-06-02T22:00:00Z
372,1,NULL,821,1,FINISHED,758,1986-06-03T22:00:00Z
372,0,NULL,782,1,FINISHED,814,1986-06-03T22:00:00Z
372,1,NULL,826,0,FINISHED,761,1986-06-03T22:00:00Z
372,1,NULL,823,1,FINISHED,773,1986-06-04T22:00:00Z
372,1,NULL,762,1,FINISHED,784,1986-06-04T22:00:00Z
372,1,NULL,817,1,FINISHED,772,1986-06-04T22:00:00Z
372,1,NULL,778,0,FINISHED,764,1986-06-05T22:00:00Z
372,0,NULL,815,0,FINISHED,770,1986-06-05T22:00:00Z
372,2,NULL,828,0,FINISHED,827,1986-06-05T22:00:00Z
372,1,NULL,760,2,FINISHED,829,1986-06-06T22:00:00Z
372,1,NULL,761,1,FINISHED,769,1986-06-06T22:00:00Z
372,1,NULL,765,0,FINISHED,794,1986-06-06T22:00:00Z
372,6,NULL,758,1,FINISHED,782,1986-06-07T22:00:00Z
372,2,NULL,814,1,FINISHED,821,1986-06-07T22:00:00Z
372,1,NULL,805,2,FINISHED,826,1986-06-07T22:00:00Z
372,2,NULL,828,0,FINISHED,823,1986-06-08T22:00:00Z
372,0,NULL,773,3,FINISHED,827,1986-06-08T22:00:00Z
372,2,NULL,784,3,FINISHED,772,1986-06-09T22:00:00Z
372,2,NULL,817,0,FINISHED,762,1986-06-09T22:00:00Z
372,1,NULL,815,3,FINISHED,765,1986-06-10T22:00:00Z
372,3,NULL,794,0,FINISHED,770,1986-06-10T22:00:00Z
372,2,NULL,805,2,FINISHED,761,1986-06-10T22:00:00Z
372,0,NULL,769,1,FINISHED,826,1986-06-10T22:00:00Z
372,0,NULL,760,3,FINISHED,778,1986-06-11T22:00:00Z
372,0,NULL,764,3,FINISHED,829,1986-06-11T22:00:00Z
372,0,NULL,758,0,FINISHED,814,1986-06-12T22:00:00Z
372,2,NULL,821,0,FINISHED,782,1986-06-12T22:00:00Z
372,2,NULL,805,2,FINISHED,823,1986-06-14T22:00:00Z
372,2,NULL,817,0,FINISHED,769,1986-06-14T22:00:00Z
372,1,NULL,758,0,FINISHED,762,1986-06-15T22:00:00Z
372,4,NULL,794,0,FINISHED,764,1986-06-15T22:00:00Z
372,0,NULL,821,1,FINISHED,815,1986-06-16T22:00:00Z
372,0,NULL,773,2,FINISHED,784,1986-06-16T22:00:00Z
372,3,NULL,761,0,FINISHED,770,1986-06-17T22:00:00Z
372,1,NULL,760,5,FINISHED,782,1986-06-17T22:00:00Z
372,0,NULL,769,0,FINISHED,759,1986-06-20T22:00:00Z
372,1,NULL,773,1,FINISHED,764,1986-06-20T22:00:00Z
372,1,NULL,805,1,FINISHED,760,1986-06-21T22:00:00Z
372,2,NULL,770,1,FINISHED,762,1986-06-21T22:00:00Z
372,0,NULL,821,2,FINISHED,773,1986-06-24T22:00:00Z
372,2,NULL,805,0,FINISHED,762,1986-06-24T22:00:00Z
372,2,NULL,805,2,FINISHED,773,1986-06-27T22:00:00Z
372,3,NULL,821,2,FINISHED,762,1986-06-28T22:00:00Z
371,0,NULL,781,1,FINISHED,762,1990-06-07T22:00:00Z
371,0,NULL,818,2,FINISHED,824,1990-06-08T22:00:00Z
371,1,NULL,816,0,FINISHED,784,1990-06-08T22:00:00Z
371,0,NULL,811,2,FINISHED,823,1990-06-08T22:00:00Z
371,4,NULL,812,1,FINISHED,821,1990-06-09T22:00:00Z
371,2,NULL,792,1,FINISHED,764,1990-06-09T22:00:00Z
371,1,NULL,822,5,FINISHED,771,1990-06-09T22:00:00Z
371,1,NULL,814,0,FINISHED,793,1990-06-10T22:00:00Z
371,1,NULL,806,1,FINISHED,770,1990-06-10T22:00:00Z
371,1,NULL,825,1,FINISHED,756,1990-06-11T22:00:00Z
371,2,NULL,772,0,FINISHED,805,1990-06-11T22:00:00Z
371,0,NULL,760,0,FINISHED,758,1990-06-12T22:00:00Z
371,1,NULL,771,0,FINISHED,784,1990-06-13T22:00:00Z
371,2,NULL,811,1,FINISHED,781,1990-06-13T22:00:00Z
371,1,NULL,818,0,FINISHED,812,1990-06-13T22:00:00Z
371,2,NULL,823,0,FINISHED,762,1990-06-13T22:00:00Z
371,0,NULL,822,1,FINISHED,816,1990-06-14T22:00:00Z
371,5,NULL,824,1,FINISHED,821,1990-06-14T22:00:00Z
371,1,NULL,793,0,FINISHED,764,1990-06-15T22:00:00Z
371,1,NULL,814,2,FINISHED,792,1990-06-15T22:00:00Z
371,0,NULL,756,0,FINISHED,770,1990-06-15T22:00:00Z
371,0,NULL,825,0,FINISHED,806,1990-06-16T22:00:00Z
371,1,NULL,760,3,FINISHED,772,1990-06-16T22:00:00Z
371,3,NULL,758,1,FINISHED,805,1990-06-16T22:00:00Z
371,0,NULL,823,4,FINISHED,781,1990-06-17T22:00:00Z
371,1,NULL,811,1,FINISHED,762,1990-06-17T22:00:00Z
371,4,NULL,824,1,FINISHED,812,1990-06-18T22:00:00Z
371,2,NULL,771,1,FINISHED,816,1990-06-18T22:00:00Z
371,1,NULL,818,1,FINISHED,821,1990-06-18T22:00:00Z
371,2,NULL,822,0,FINISHED,784,1990-06-18T22:00:00Z
371,1,NULL,814,0,FINISHED,764,1990-06-19T22:00:00Z
371,1,NULL,793,2,FINISHED,792,1990-06-19T22:00:00Z
371,1,NULL,760,2,FINISHED,805,1990-06-20T22:00:00Z
371,1,NULL,756,1,FINISHED,806,1990-06-20T22:00:00Z
371,0,NULL,758,1,FINISHED,772,1990-06-20T22:00:00Z
371,1,NULL,825,0,FINISHED,770,1990-06-20T22:00:00Z
371,0,NULL,818,0,FINISHED,781,1990-06-22T22:00:00Z
371,4,NULL,793,1,FINISHED,822,1990-06-22T22:00:00Z
371,0,NULL,762,1,FINISHED,764,1990-06-23T22:00:00Z
371,2,NULL,756,1,FINISHED,821,1990-06-23T22:00:00Z
371,2,NULL,758,0,FINISHED,784,1990-06-24T22:00:00Z
371,0,NULL,811,0,FINISHED,806,1990-06-24T22:00:00Z
371,1,NULL,812,1,FINISHED,760,1990-06-25T22:00:00Z
371,0,NULL,805,0,FINISHED,770,1990-06-25T22:00:00Z
371,0,NULL,762,0,FINISHED,812,1990-06-29T22:00:00Z
371,1,NULL,806,0,FINISHED,784,1990-06-29T22:00:00Z
371,1,NULL,822,0,FINISHED,821,1990-06-30T22:00:00Z
371,2,NULL,781,2,FINISHED,770,1990-06-30T22:00:00Z
371,1,NULL,762,1,FINISHED,784,1990-07-02T22:00:00Z
371,1,NULL,770,1,FINISHED,759,1990-07-03T22:00:00Z
371,2,NULL,770,1,FINISHED,784,1990-07-06T22:00:00Z
371,1,NULL,762,0,FINISHED,821,1990-07-07T22:00:00Z
370,1,NULL,820,0,FINISHED,759,1994-06-16T22:00:00Z
370,0,NULL,806,1,FINISHED,784,1994-06-17T22:00:00Z
370,1,NULL,788,1,FINISHED,771,1994-06-17T22:00:00Z
370,2,NULL,772,2,FINISHED,760,1994-06-17T22:00:00Z
370,1,NULL,769,0,FINISHED,813,1994-06-18T22:00:00Z
370,1,NULL,811,3,FINISHED,818,1994-06-18T22:00:00Z
370,1,NULL,815,0,FINISHED,805,1994-06-18T22:00:00Z
370,2,NULL,808,0,FINISHED,764,1994-06-19T22:00:00Z
370,2,NULL,801,1,FINISHED,756,1994-06-19T22:00:00Z
370,2,NULL,792,2,FINISHED,781,1994-06-19T22:00:00Z
370,1,NULL,760,1,FINISHED,759,1994-06-20T22:00:00Z
370,4,NULL,775,0,FINISHED,762,1994-06-20T22:00:00Z
370,1,NULL,788,4,FINISHED,811,1994-06-21T22:00:00Z
370,3,NULL,817,0,FINISHED,776,1994-06-21T22:00:00Z
370,2,NULL,818,1,FINISHED,771,1994-06-22T22:00:00Z
370,1,NULL,813,0,FINISHED,784,1994-06-22T22:00:00Z
370,2,NULL,806,1,FINISHED,769,1994-06-23T22:00:00Z
370,3,NULL,781,0,FINISHED,764,1994-06-23T22:00:00Z
370,3,NULL,808,1,FINISHED,792,1994-06-23T22:00:00Z
370,0,NULL,820,0,FINISHED,772,1994-06-23T22:00:00Z
370,1,NULL,756,0,FINISHED,805,1994-06-24T22:00:00Z
370,2,NULL,776,1,FINISHED,762,1994-06-24T22:00:00Z
370,2,NULL,815,1,FINISHED,801,1994-06-24T22:00:00Z
370,4,NULL,775,0,FINISHED,817,1994-06-25T22:00:00Z
370,0,NULL,811,1,FINISHED,771,1994-06-25T22:00:00Z
370,0,NULL,818,2,FINISHED,788,1994-06-25T22:00:00Z
370,3,NULL,772,2,FINISHED,759,1994-06-26T22:00:00Z
370,1,NULL,760,3,FINISHED,820,1994-06-26T22:00:00Z
370,1,NULL,769,1,FINISHED,784,1994-06-27T22:00:00Z
370,0,NULL,813,0,FINISHED,806,1994-06-27T22:00:00Z
370,6,NULL,781,1,FINISHED,808,1994-06-27T22:00:00Z
370,1,NULL,792,1,FINISHED,764,1994-06-27T22:00:00Z
370,0,NULL,801,1,FINISHED,805,1994-06-28T22:00:00Z
370,1,NULL,756,2,FINISHED,815,1994-06-28T22:00:00Z
370,0,NULL,817,2,FINISHED,762,1994-06-30T22:00:00Z
370,0,NULL,776,2,FINISHED,775,1994-06-30T22:00:00Z
370,3,NULL,805,2,FINISHED,759,1994-07-01T22:00:00Z
370,3,NULL,788,0,FINISHED,760,1994-07-01T22:00:00Z
370,1,NULL,792,3,FINISHED,801,1994-07-02T22:00:00Z
370,3,NULL,762,2,FINISHED,811,1994-07-02T22:00:00Z
370,2,NULL,806,0,FINISHED,756,1994-07-03T22:00:00Z
370,1,NULL,771,0,FINISHED,764,1994-07-03T22:00:00Z
370,1,NULL,817,1,FINISHED,769,1994-07-04T22:00:00Z
370,1,NULL,784,1,FINISHED,776,1994-07-04T22:00:00Z
370,2,NULL,764,3,FINISHED,756,1994-07-08T22:00:00Z
370,2,NULL,760,1,FINISHED,784,1994-07-08T22:00:00Z
370,2,NULL,759,1,FINISHED,817,1994-07-09T22:00:00Z
370,0,NULL,764,1,FINISHED,792,1994-07-12T22:00:00Z
370,1,NULL,784,2,FINISHED,817,1994-07-12T22:00:00Z
370,4,NULL,817,0,FINISHED,792,1994-07-15T22:00:00Z
370,0,NULL,784,0,FINISHED,764,1994-07-16T22:00:00Z
370,1,NULL,792,1,FINISHED,811,1998-07-09T22:00:00Z
369,2,NULL,813,2,FINISHED,815,1998-06-09T22:00:00Z
369,2,NULL,814,1,FINISHED,764,1998-06-09T22:00:00Z
369,2,NULL,767,2,FINISHED,784,1998-06-10T22:00:00Z
369,1,NULL,816,1,FINISHED,781,1998-06-10T22:00:00Z
369,3,NULL,774,0,FINISHED,773,1998-06-11T22:00:00Z
369,0,NULL,817,0,FINISHED,761,1998-06-11T22:00:00Z
369,0,NULL,782,1,FINISHED,801,1998-06-11T22:00:00Z
369,0,NULL,805,0,FINISHED,756,1998-06-12T22:00:00Z
369,2,NULL,776,3,FINISHED,760,1998-06-12T22:00:00Z
369,1,NULL,769,3,FINISHED,772,1998-06-12T22:00:00Z
369,1,NULL,840,0,FINISHED,812,1998-06-13T22:00:00Z
369,1,NULL,766,0,FINISHED,762,1998-06-13T22:00:00Z
369,1,NULL,799,3,FINISHED,819,1998-06-13T22:00:00Z
369,1,NULL,818,0,FINISHED,811,1998-06-14T22:00:00Z
369,2,NULL,771,0,FINISHED,759,1998-06-14T22:00:00Z
369,2,NULL,802,0,FINISHED,770,1998-06-14T22:00:00Z
369,1,NULL,813,1,FINISHED,814,1998-06-15T22:00:00Z
369,3,NULL,815,0,FINISHED,764,1998-06-15T22:00:00Z
369,3,NULL,781,0,FINISHED,784,1998-06-16T22:00:00Z
369,1,NULL,816,1,FINISHED,767,1998-06-16T22:00:00Z
369,1,NULL,782,1,FINISHED,774,1998-06-17T22:00:00Z
369,4,NULL,801,0,FINISHED,773,1998-06-17T22:00:00Z
369,0,NULL,761,0,FINISHED,760,1998-06-18T22:00:00Z
369,1,NULL,817,0,FINISHED,776,1998-06-18T22:00:00Z
369,2,NULL,769,2,FINISHED,805,1998-06-19T22:00:00Z
369,5,NULL,772,0,FINISHED,756,1998-06-19T22:00:00Z
369,0,NULL,799,1,FINISHED,766,1998-06-19T22:00:00Z
369,1,NULL,840,2,FINISHED,771,1998-06-20T22:00:00Z
369,2,NULL,812,2,FINISHED,759,1998-06-20T22:00:00Z
369,5,NULL,819,0,FINISHED,762,1998-06-20T22:00:00Z
369,1,NULL,802,0,FINISHED,818,1998-06-21T22:00:00Z
369,2,NULL,770,1,FINISHED,811,1998-06-21T22:00:00Z
369,0,NULL,815,3,FINISHED,814,1998-06-22T22:00:00Z
369,1,NULL,813,2,FINISHED,764,1998-06-22T22:00:00Z
369,1,NULL,781,1,FINISHED,767,1998-06-22T22:00:00Z
369,2,NULL,816,1,FINISHED,784,1998-06-22T22:00:00Z
369,6,NULL,817,1,FINISHED,760,1998-06-23T22:00:00Z
369,2,NULL,782,1,FINISHED,773,1998-06-23T22:00:00Z
369,2,NULL,801,2,FINISHED,774,1998-06-23T22:00:00Z
369,1,NULL,761,3,FINISHED,776,1998-06-23T22:00:00Z
369,2,NULL,840,0,FINISHED,759,1998-06-24T22:00:00Z
369,1,NULL,772,1,FINISHED,805,1998-06-24T22:00:00Z
369,0,NULL,812,1,FINISHED,771,1998-06-24T22:00:00Z
369,2,NULL,769,2,FINISHED,756,1998-06-24T22:00:00Z
369,0,NULL,770,2,FINISHED,818,1998-06-25T22:00:00Z
369,1,NULL,802,1,FINISHED,811,1998-06-25T22:00:00Z
369,1,NULL,819,2,FINISHED,766,1998-06-25T22:00:00Z
369,1,NULL,799,0,FINISHED,762,1998-06-25T22:00:00Z
369,4,NULL,767,1,FINISHED,764,1998-06-26T22:00:00Z
369,1,NULL,813,0,FINISHED,784,1998-06-26T22:00:00Z
369,0,NULL,761,0,FINISHED,773,1998-06-27T22:00:00Z
369,1,NULL,782,4,FINISHED,776,1998-06-27T22:00:00Z
369,2,NULL,812,1,FINISHED,756,1998-06-28T22:00:00Z
369,2,NULL,769,1,FINISHED,759,1998-06-28T22:00:00Z
369,0,NULL,799,1,FINISHED,811,1998-06-29T22:00:00Z
369,2,NULL,770,2,FINISHED,762,1998-06-29T22:00:00Z
369,3,NULL,782,2,FINISHED,764,1998-07-02T22:00:00Z
369,0,NULL,773,0,FINISHED,784,1998-07-02T22:00:00Z
369,0,NULL,799,3,FINISHED,759,1998-07-03T22:00:00Z
369,2,NULL,762,1,FINISHED,756,1998-07-03T22:00:00Z
369,1,NULL,756,1,FINISHED,764,1998-07-06T22:00:00Z
369,2,NULL,799,1,FINISHED,773,1998-07-07T22:00:00Z
369,1,NULL,799,2,FINISHED,756,1998-07-10T22:00:00Z
369,0,NULL,773,3,FINISHED,764,1998-07-11T22:00:00Z
367,0,NULL,804,1,FINISHED,773,2002-05-30T22:00:00Z
367,8,NULL,801,0,FINISHED,759,2002-05-31T22:00:00Z
367,1,NULL,781,1,FINISHED,806,2002-05-31T22:00:00Z
367,1,NULL,782,2,FINISHED,758,2002-05-31T22:00:00Z
367,2,NULL,774,2,FINISHED,761,2002-06-01T22:00:00Z
367,1,NULL,776,0,FINISHED,762,2002-06-01T22:00:00Z
367,1,NULL,792,1,FINISHED,770,2002-06-01T22:00:00Z
367,3,NULL,777,1,FINISHED,760,2002-06-01T22:00:00Z
367,2,NULL,803,1,FINISHED,764,2002-06-02T22:00:00Z
367,2,NULL,791,0,FINISHED,784,2002-06-02T22:00:00Z
367,0,NULL,769,1,FINISHED,799,2002-06-02T22:00:00Z
367,0,NULL,793,2,FINISHED,807,2002-06-03T22:00:00Z
367,2,NULL,794,0,FINISHED,772,2002-06-03T22:00:00Z
367,2,NULL,805,2,FINISHED,766,2002-06-03T22:00:00Z
367,3,NULL,765,2,FINISHED,771,2002-06-04T22:00:00Z
367,2,NULL,802,0,FINISHED,808,2002-06-04T22:00:00Z
367,1,NULL,806,1,FINISHED,759,2002-06-04T22:00:00Z
367,0,NULL,758,0,FINISHED,773,2002-06-05T22:00:00Z
367,1,NULL,801,0,FINISHED,781,2002-06-05T22:00:00Z
367,1,NULL,804,1,FINISHED,782,2002-06-05T22:00:00Z
367,0,NULL,770,1,FINISHED,762,2002-06-06T22:00:00Z
367,2,NULL,776,1,FINISHED,792,2002-06-06T22:00:00Z
